"OGid","Phco_ech1","Phco_ech2","Phco_ech3","Phlu_ech1","Phlu_ech2","Phlu_ech3","Hbet_ech1","Hbet_ech2","Hbet_ech3","Hkan_ech1","Hkan_ech2","Hkan_ech3","Gpru_ech1","Gpru_ech2","Gpru_ech3","Grac_ech1","Grac_ech2","Grac_ech3","Pgab_ech1","Pgab_ech2","Pgab_ech3","Psem_ech1","Psem_ech2","Psem_ech3","Pcos_ech1","Pcos_ech2","Pgra_ech1","Pgra_ech2","Prev_ech1","Prev_ech2","Mper_ech1","Mper_ech2","Mper_ech3","Ncfi_ech1","Ncfi_ech2","Nmon_ech1","Nmon_ech2","ScorA_ech2","ScorA_ech3","ScorB_ech1","ScorB_ech2","ScorB_ech3","ScorC_ech1","ScorC_ech2","ScorC_ech3","ScorD_ech1","ScorD_ech2","ScorD_ech3"
"14854",702,702,702,749,749,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,674,674,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1008,1008,1008,411,411,1045,1045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14867",1246,1246,1246,NA,NA,NA,NA,NA,NA,1087,1087,1087,NA,NA,NA,NA,NA,NA,350,350,350,NA,NA,NA,NA,NA,1228,1228,1532,1532,321,321,321,348,348,NA,NA,367,367,367,367,367,367,367,367,367,367,367
"14869",1336,1336,1336,1241,1241,1241,NA,NA,NA,NA,NA,NA,1410,1410,1410,1566,1566,1566,NA,NA,NA,NA,NA,NA,959,959,955,955,1757,1757,739,739,739,783,783,775,775,839,839,839,839,839,839,839,839,839,839,839
"15007",2030,2030,2030,1315,1315,1315,1012,1012,1012,834,834,834,1074,1074,1074,2248,2248,2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,962,962,980,980,980,1033,1033,NA,NA,535,535,535,535,535,535,535,535,535,535,535
"15046",358,358,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316,316,316,316,316,316,316,316,316,316,316
"15053",387,387,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,1011,1011,1969,1969,1969,1472,1472,1472,NA,NA,1229,1229,NA,NA,5259,5259,5259,589,589,2216,2216,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294
"15092",885,885,885,703,703,703,241,241,241,742,742,742,787,787,787,729,729,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1018,1018,1018,1508,1508,1272,1272,312,312,312,312,312,312,312,312,312,312,312
"15142",NA,NA,NA,522,522,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,706,706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,784,784,NA,NA,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226
"15143",3442,3442,3442,5415,5415,5415,4262,4262,4262,4501,4501,4501,3446,3446,3446,4008,4008,4008,2609,2609,2609,1298,1298,1298,2404,2404,2887,2887,980,980,5055,5055,5055,4271,4271,1069,1069,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352,3352
"15159",359,359,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,299,NA,NA,242,242,NA,NA,NA,NA,NA,270,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15160",NA,NA,NA,356,356,356,NA,NA,NA,NA,NA,NA,274,274,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,463,463,463,463,463,463,463,463,463,463
"15187",425,425,425,321,321,321,936,936,936,497,497,497,NA,NA,NA,568,568,568,1633,1633,1633,NA,NA,NA,446,446,NA,NA,1716,1716,275,275,275,1577,1577,2559,2559,773,773,773,773,773,773,773,773,773,773,773
"15246",346,346,346,803,803,803,413,413,413,NA,NA,NA,NA,NA,NA,777,777,777,NA,NA,NA,NA,NA,NA,NA,NA,440,440,NA,NA,325,325,325,729,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15247",946,946,946,913,913,913,736,736,736,NA,NA,NA,NA,NA,NA,1169,1169,1169,284,284,284,1114,1114,1114,1211,1211,NA,NA,NA,NA,360,360,360,548,548,NA,NA,321,321,321,321,321,321,321,321,321,321,321
"15249",NA,NA,NA,327,327,327,389,389,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,489,489,NA,NA,NA,1105,1105,986,986,325,325,NA,NA,NA,411,411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15250",2243,2243,2243,1051,1051,1051,376,376,376,NA,NA,NA,NA,NA,NA,481,481,481,1770,1770,1770,3611,3611,3611,604,604,272,272,3149,3149,1158,1158,1158,NA,NA,NA,NA,620,620,620,620,620,620,620,620,620,620,620
"15251",NA,NA,NA,1296,1296,1296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,342,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15252",NA,NA,NA,381,381,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293,1293,1293,NA,NA,1667,1667,661,661,661,661,661,661,661,661,661,661,661
"15254",935,935,935,975,975,975,NA,NA,NA,1109,1109,1109,962,962,962,NA,NA,NA,1168,1168,1168,NA,NA,NA,NA,NA,893,893,NA,NA,NA,NA,NA,1169,1169,1945,1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15267",NA,NA,NA,862,862,862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,552,552,552,568,568,561,561,255,255,335,335,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15269",866,866,866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5299,5299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15275",437,437,437,3308,3308,3308,NA,NA,NA,NA,NA,NA,4310,4310,4310,4348,4348,4348,NA,NA,NA,NA,NA,NA,1584,1584,NA,NA,NA,NA,9075,9075,9075,NA,NA,6189,6189,3413,3413,3413,3413,3413,3413,3413,3413,3413,3413,3413
"15281",511,511,511,346,346,346,283,283,283,1275,1275,1275,1249,1249,1249,483,483,483,NA,NA,NA,NA,NA,NA,383,383,1896,1896,318,318,4702,4702,4702,4843,4843,2929,2929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15290",NA,NA,NA,326,326,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,1136,1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,1683,1683,1683,NA,NA,1725,1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15293",375,375,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15299",361,361,361,NA,NA,NA,598,598,598,624,624,624,585,585,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,1574,1574,NA,NA,NA,NA,361,361,361,361,361,361,361,361,361,361,361
"15317",3444,3444,3444,3900,3900,3900,NA,NA,NA,NA,NA,NA,2544,2544,2544,2006,2006,2006,1939,1939,1939,NA,NA,NA,NA,NA,NA,NA,1004,1004,24459,24459,24459,3560,3560,9281,9281,4554,4554,4554,4554,4554,4554,4554,4554,4554,4554,4554
"15332",NA,NA,NA,213,213,213,656,656,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15344",716,716,716,370,370,370,683,683,683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973,973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15387",525,525,525,NA,NA,NA,NA,NA,NA,1716,1716,1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4060,4060,4060,2024,2024,2271,2271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15396",1915,1915,1915,1071,1071,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,281,281,NA,NA,NA,NA,NA,NA,727,727,727,NA,NA,1048,1048,462,462,462,462,462,462,462,462,462,462,462
"15416",646,646,646,NA,NA,NA,NA,NA,NA,1048,1048,1048,1527,1527,1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,829,829,1065,1065,789,789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15437",933,933,933,1148,1148,1148,656,656,656,459,459,459,947,947,947,1390,1390,1390,1694,1694,1694,1878,1878,1878,1563,1563,1313,1313,351,351,2430,2430,2430,NA,NA,2629,2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15447",730,730,730,NA,NA,NA,758,758,758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579,579,579,NA,NA,702,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15451",758,758,758,740,740,740,641,641,641,NA,NA,NA,894,894,894,839,839,839,778,778,778,603,603,603,892,892,839,839,399,399,NA,NA,NA,2944,2944,938,938,713,713,713,713,713,713,713,713,713,713,713
"15456",262,262,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15467",469,469,469,NA,NA,NA,NA,NA,NA,312,312,312,528,528,528,588,588,588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1692,1692,296,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15488",906,906,906,498,498,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,853,853,498,498,951,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15519",2111,2111,2111,223,223,223,627,627,627,NA,NA,NA,2150,2150,2150,1936,1936,1936,245,245,245,951,951,951,NA,NA,NA,NA,227,227,2602,2602,2602,1955,1955,786,786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15532",6079,6079,6079,9590,9590,9590,2472,2472,2472,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,1940,1940,1445,1445,1445,3491,3491,820,820,5241,5241,47847,47847,47847,21061,21061,14669,14669,7475,7475,7475,7475,7475,7475,7475,7475,7475,7475,7475
"15541",NA,NA,NA,2138,2138,2138,542,542,542,961,961,961,NA,NA,NA,620,620,620,520,520,520,612,612,612,NA,NA,2895,2895,3123,3123,383,383,383,671,671,NA,NA,803,803,803,803,803,803,803,803,803,803,803
"15545",965,965,965,1108,1108,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15560",481,481,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15568",9269,9269,9269,5018,5018,5018,1263,1263,1263,6610,6610,6610,30326,30326,30326,26077,26077,26077,9243,9243,9243,3315,3315,3315,NA,NA,NA,NA,3558,3558,2893,2893,2893,3563,3563,5768,5768,9215,9215,9215,9215,9215,9215,9215,9215,9215,9215,9215
"15569",485,485,485,474,474,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,234,234,234,234,234,234,234,234,234,234
"15586",366,366,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15588",NA,NA,NA,216,216,216,498,498,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,755,755,NA,NA,NA,NA,559,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15591",1805,1805,1805,3406,3406,3406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,385,385,385,973,973,973,257,257,NA,NA,8386,8386,NA,NA,NA,313,313,1642,1642,998,998,998,998,998,998,998,998,998,998,998
"15596",NA,NA,NA,292,292,292,2194,2194,2194,763,763,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,405,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,508,508,508,508,508,508,508,508,508,508
"15605",2112,2112,2112,912,912,912,2074,2074,2074,200,200,200,1849,1849,1849,934,934,934,3386,3386,3386,5549,5549,5549,290,290,213,213,3886,3886,NA,NA,NA,1679,1679,1269,1269,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985
"15679",636,636,636,NA,NA,NA,1363,1363,1363,NA,NA,NA,308,308,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15690",645,645,645,213,213,213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15704",555,555,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,908,908,908,NA,NA,NA,970,970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15705",207,207,207,1435,1435,1435,NA,NA,NA,504,504,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557,2557
"15708",NA,NA,NA,3955,3955,3955,NA,NA,NA,NA,NA,NA,470,470,470,NA,NA,NA,1376,1376,1376,NA,NA,NA,NA,NA,NA,NA,NA,NA,11964,11964,11964,8922,8922,1514,1514,4987,4987,4987,4987,4987,4987,4987,4987,4987,4987,4987
"15724",NA,NA,NA,393,393,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,450,NA,NA,608,608,608,NA,NA,262,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15739",472,472,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5965,5965,5965,1803,1803,2360,2360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15766",996,996,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,1070,1070,256,256,256,1278,1278,1278,257,257,NA,NA,1352,1352,1629,1629,1629,480,480,NA,NA,281,281,281,281,281,281,281,281,281,281,281
"15773",623,623,623,NA,NA,NA,NA,NA,NA,734,734,734,NA,NA,NA,NA,NA,NA,714,714,714,NA,NA,NA,NA,NA,352,352,1661,1661,815,815,815,426,426,730,730,980,980,980,980,980,980,980,980,980,980,980
"15780",1104,1104,1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15782",NA,NA,NA,1086,1086,1086,NA,NA,NA,NA,NA,NA,298,298,298,1387,1387,1387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15788",2409,2409,2409,2331,2331,2331,NA,NA,NA,NA,NA,NA,3930,3930,3930,2246,2246,2246,NA,NA,NA,NA,NA,NA,382,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15795",341,341,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15801",NA,NA,NA,432,432,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,221,221,1544,1544,1544,1471,1471,NA,NA,1966,1966,4709,4709,4709,1831,1831,NA,NA,917,917,917,917,917,917,917,917,917,917,917
"15811",NA,NA,NA,311,311,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,341,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15812",522,522,522,249,249,249,NA,NA,NA,269,269,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15818",975,975,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,1167,1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15819",443,443,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1015,1015,1015,NA,NA,NA,NA,595,595,595,595,595,595,595,595,595,595,595
"15821",309,309,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,690,690,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,215,215,2145,2145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15824",365,365,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,609,447,447,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15825",5863,5863,5863,3718,3718,3718,4671,4671,4671,4098,4098,4098,236,236,236,5315,5315,5315,NA,NA,NA,NA,NA,NA,3853,3853,4355,4355,NA,NA,4940,4940,4940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15830",446,446,446,292,292,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,445,445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894,894,894,NA,NA,500,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15847",519,519,519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,237,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15851",958,958,958,701,701,701,1298,1298,1298,1444,1444,1444,804,804,804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15855",NA,NA,NA,484,484,484,NA,NA,NA,NA,NA,NA,823,823,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1578,1578,1578,NA,NA,628,628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15856",545,545,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15857",1160,1160,1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,652,652,351,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15871",1120,1120,1120,2797,2797,2797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10659,10659,10659,6980,6980,18437,18437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15872",928,928,928,913,913,913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,432,432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15877",NA,NA,NA,809,809,809,NA,NA,NA,NA,NA,NA,419,419,419,NA,NA,NA,775,775,775,311,311,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,559,559,559,559,559,559,559,559,559,559
"15883",770,770,770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1175,1175,NA,NA,3639,3639,3639,NA,NA,1014,1014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15887",633,633,633,685,685,685,455,455,455,1581,1581,1581,NA,NA,NA,NA,NA,NA,2994,2994,2994,553,553,553,NA,NA,1475,1475,2235,2235,NA,NA,NA,450,450,1016,1016,603,603,603,603,603,603,603,603,603,603,603
"15890",349,349,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15892",1415,1415,1415,983,983,983,NA,NA,NA,1422,1422,1422,NA,NA,NA,1043,1043,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15901",299,299,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15906",225,225,225,828,828,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15915",NA,NA,NA,337,337,337,302,302,302,289,289,289,302,302,302,966,966,966,NA,NA,NA,622,622,622,571,571,574,574,NA,NA,208,208,208,586,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15933",719,719,719,NA,NA,NA,433,433,433,NA,NA,NA,851,851,851,955,955,955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15943",1298,1298,1298,1229,1229,1229,1755,1755,1755,1919,1919,1919,1061,1061,1061,1171,1171,1171,1391,1391,1391,1293,1293,1293,1109,1109,574,574,415,415,NA,NA,NA,NA,NA,NA,NA,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543,1543
"15951",445,445,445,534,534,534,1009,1009,1009,1273,1273,1273,1198,1198,1198,1095,1095,1095,1009,1009,1009,995,995,995,948,948,1056,1056,365,365,NA,NA,NA,NA,NA,NA,NA,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101,1101
"15956",NA,NA,NA,406,406,406,NA,NA,NA,NA,NA,NA,226,226,226,334,334,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15958",NA,NA,NA,249,249,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15962",839,839,839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,388,388,NA,NA,440,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15977",1972,1972,1972,582,582,582,NA,NA,NA,440,440,440,2716,2716,2716,1703,1703,1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,333,333,333,333,333,333,333,333,333,333
"15978",309,309,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,772,772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15988",1118,1118,1118,1153,1153,1153,1345,1345,1345,915,915,915,204,204,204,896,896,896,1236,1236,1236,1311,1311,1311,1182,1182,1192,1192,2559,2559,2337,2337,2337,1922,1922,583,583,835,835,835,835,835,835,835,835,835,835,835
"15997",NA,NA,NA,334,334,334,NA,NA,NA,NA,NA,NA,344,344,344,1125,1125,1125,1666,1666,1666,785,785,785,327,327,404,404,NA,NA,NA,NA,NA,631,631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16015",1337,1337,1337,307,307,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,1150,1150,1911,1911,1911,202,202,2254,2254,405,405,NA,NA,NA,NA,NA,812,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16017",NA,NA,NA,423,423,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
